time,epochTime,requests,peaks
1998-05-01 17:44:19,894037459,28,1535.485
1998-05-01 17:44:42,894037482,16,1297.013
1998-05-01 17:44:46,894037486,9,1696.006
1998-05-01 17:45:16,894037516,17,1276.81
1998-05-01 17:46:15,894037575,19,1333.935
1998-05-01 17:46:26,894037586,16,1465.855
1998-05-01 17:46:32,894037592,8,1473.845
1998-05-01 17:47:25,894037645,22,1318.947
1998-05-01 17:48:15,894037695,11,1518.062
1998-05-01 17:48:22,894037702,27,1382.963
1998-05-01 17:48:37,894037717,11,1361.46
1998-05-01 17:48:53,894037733,10,1391.731
1998-05-01 17:50:02,894037802,25,1361.204
1998-05-01 17:51:40,894037900,11,1295.811
1998-05-01 17:51:52,894037912,17,1996.186
1998-05-01 17:52:41,894037961,17,1306.13
1998-05-01 17:53:35,894038015,13,1319.094
1998-05-01 17:54:01,894038041,14,1293.195
1998-05-01 17:54:04,894038044,27,1310.707
1998-05-01 17:59:50,894038390,21,1513.602
1998-05-01 17:59:52,894038392,18,1389.817
1998-05-01 18:00:36,894038436,13,1463.58
1998-05-01 18:01:02,894038462,15,1522.346
1998-05-01 18:01:08,894038468,9,1551.53
1998-05-01 18:01:47,894038507,20,1293.702
1998-05-01 18:03:03,894038583,21,1374.349
1998-05-01 18:03:43,894038623,12,1493.51
1998-05-01 18:04:30,894038670,11,1353.034
1998-05-01 18:05:03,894038703,18,1391.512
1998-05-01 18:05:55,894038755,21,1481.082
1998-05-01 18:06:24,894038784,24,1354.916
1998-05-01 18:07:05,894038825,42,1421.945
1998-05-01 18:08:11,894038891,21,1977.051
1998-05-01 18:08:18,894038898,17,1324.011
1998-05-01 18:09:44,894038984,30,1487.692
1998-05-01 18:10:03,894039003,30,1310.807
1998-05-01 18:10:35,894039035,29,1415.54
1998-05-01 18:10:47,894039047,22,1377.346
1998-05-01 18:11:21,894039081,36,1341.542
1998-05-01 18:11:29,894039089,18,1325.289
1998-05-01 18:12:24,894039144,29,1555.244
1998-05-01 18:12:26,894039146,14,1350.025
1998-05-01 18:12:57,894039177,22,1574.141
1998-05-01 18:13:14,894039194,31,1317.117
1998-05-01 18:13:30,894039210,41,1360.847
1998-05-01 18:13:35,894039215,38,1336.994
1998-05-01 18:13:41,894039221,15,1488.123
1998-05-01 18:14:01,894039241,9,1455.162
1998-05-01 18:14:32,894039272,29,1348.384
1998-05-01 18:15:14,894039314,25,1361.631
1998-05-01 18:15:15,894039315,28,1304.952
1998-05-01 18:15:33,894039333,22,1339.989
1998-05-01 18:16:04,894039364,9,1331.51
1998-05-01 18:16:28,894039388,20,1364.243
1998-05-01 18:16:54,894039414,15,1326.919
1998-05-01 18:17:19,894039439,22,1387.406
1998-05-01 18:18:23,894039503,22,1424.766
1998-05-01 18:18:28,894039508,27,1403.722
1998-05-01 18:18:37,894039517,25,1362.58
1998-05-01 18:18:44,894039524,19,1328.133
1998-05-01 18:18:51,894039531,21,1380.428
1998-05-01 18:19:26,894039566,20,1308.055
1998-05-01 18:19:43,894039583,34,1519.286
1998-05-01 18:20:14,894039614,27,1465.934
1998-05-01 18:20:27,894039627,31,1512.273
1998-05-01 18:20:33,894039633,9,1449.267
1998-05-01 18:20:43,894039643,35,1472.107
1998-05-01 18:20:57,894039657,9,1287.078
1998-05-01 18:21:31,894039691,30,1530.684
1998-05-01 18:22:19,894039739,16,1344.51
1998-05-01 18:22:29,894039749,30,1554.858
1998-05-01 18:22:40,894039760,11,1277.931
1998-05-01 18:23:57,894039837,19,1327.256
1998-05-01 18:24:00,894039840,39,1669.095
1998-05-01 18:24:15,894039855,23,1399.934
1998-05-01 18:24:24,894039864,28,1379.931
1998-05-01 18:24:35,894039875,13,1470.519
1998-05-01 18:25:41,894039941,23,1550.315
1998-05-01 18:26:08,894039968,24,1497.688
1998-05-01 18:26:35,894039995,13,1308.438
1998-05-01 18:26:43,894040003,20,1553.52
1998-05-01 18:27:53,894040073,30,1546.755
1998-05-01 18:28:45,894040125,25,1497.89
1998-05-01 18:29:09,894040149,12,1549.52
1998-05-01 18:29:12,894040152,22,1455.176
1998-05-01 18:29:45,894040185,16,1541.6
1998-05-01 18:30:35,894040235,23,1470.149
1998-05-01 18:31:03,894040263,13,1215.352
1998-05-01 18:32:33,894040353,15,1434.628
1998-05-01 18:33:31,894040411,35,1392.724
1998-05-01 18:33:39,894040419,14,1323.098
1998-05-01 18:36:45,894040605,36,1348.033
1998-05-01 18:37:02,894040622,25,1330.929
1998-05-01 18:37:43,894040663,12,1504.302
1998-05-01 18:37:56,894040676,25,1496.583
1998-05-01 18:38:21,894040701,28,1446.498
1998-05-01 18:38:23,894040703,18,1466.742
1998-05-01 18:38:35,894040715,7,1080.118
1998-05-01 18:38:57,894040737,22,1337.506
1998-05-01 18:40:32,894040832,18,1494.153
1998-05-01 18:42:13,894040933,17,1404.164
1998-05-01 18:42:43,894040963,16,1406.604
1998-05-01 18:44:48,894041088,14,1524.654
1998-05-01 18:44:50,894041090,17,1350.757
1998-05-01 18:44:56,894041096,8,1257.196
1998-05-01 18:45:00,894041100,11,1442.063
1998-05-01 18:46:19,894041179,28,1332.877
1998-05-01 18:46:50,894041210,22,1358.709
1998-05-01 18:48:02,894041282,24,1799.594
1998-05-01 18:48:25,894041305,18,1459.677
1998-05-01 18:50:01,894041401,8,1260.729
1998-05-01 18:50:43,894041443,11,1316.479
1998-05-01 18:51:46,894041506,21,1424.718
1998-05-01 18:52:12,894041532,26,1306.675
1998-05-01 18:52:29,894041549,12,1319.104
1998-05-01 18:52:37,894041557,7,1514.701
1998-05-01 18:53:21,894041601,15,1479.221
1998-05-01 18:53:39,894041619,22,1482.932
1998-05-01 18:53:41,894041621,28,1721.591
1998-05-01 18:53:50,894041630,25,1315.497
1998-05-01 18:54:48,894041688,17,1300.746
1998-05-01 18:55:54,894041754,18,1316.952
1998-05-01 18:56:35,894041795,13,1309.701
1998-05-01 18:56:42,894041802,18,1463.572
1998-05-01 18:57:13,894041833,23,1609.976
1998-05-01 18:57:39,894041859,24,1395.364
1998-05-01 18:57:41,894041861,26,1480.16
1998-05-01 18:58:14,894041894,7,1392.269
1998-05-01 18:58:19,894041899,17,1467.379
1998-05-01 18:59:25,894041965,12,1316.518
1998-05-01 18:59:40,894041980,12,1275.678
1998-05-01 19:00:29,894042029,4,1308.439
1998-05-01 19:01:01,894042061,7,1299.19
1998-05-01 19:02:45,894042165,25,1339
1998-05-01 19:02:57,894042177,32,1327.509
1998-05-01 19:03:34,894042214,19,1348.912
1998-05-01 19:04:05,894042245,10,1307.784
1998-05-01 19:04:12,894042252,10,1303.867
1998-05-01 19:04:29,894042269,21,1445.225
1998-05-01 19:05:15,894042315,15,1389.494
1998-05-01 19:05:21,894042321,35,1422.263
1998-05-01 19:06:34,894042394,22,1339.832
1998-05-01 19:06:58,894042418,21,1441.955
1998-05-01 19:07:17,894042437,13,1466.49
1998-05-01 19:08:28,894042508,22,1379.578
1998-05-01 19:10:24,894042624,18,1584.526
1998-05-01 19:10:25,894042625,12,1450.995
1998-05-01 19:10:28,894042628,10,1346.702
1998-05-01 19:10:30,894042630,18,1514.989
1998-05-01 19:11:21,894042681,17,1463.589
1998-05-01 19:12:14,894042734,7,1281.348
1998-05-01 19:12:26,894042746,7,1307.391
1998-05-01 19:12:31,894042751,19,1286.674
1998-05-01 19:12:43,894042763,21,1327.345
1998-05-01 19:13:17,894042797,19,1294.167
1998-05-01 19:13:27,894042807,13,1433.508
1998-05-01 19:15:04,894042904,7,1289.196
1998-05-01 19:15:34,894042934,9,1285.476
1998-05-01 19:16:08,894042968,14,1297.652
1998-05-01 19:16:42,894043002,16,1305.816
1998-05-01 19:17:50,894043070,12,1487.451
1998-05-01 19:18:16,894043096,13,1319.706
1998-05-01 19:18:31,894043111,16,1356.665
1998-05-01 19:19:06,894043146,16,1300.195
1998-05-01 19:19:09,894043149,7,1441.8
1998-05-01 19:19:56,894043196,11,1484.403
1998-05-01 19:20:42,894043242,8,1285.598
1998-05-01 19:22:25,894043345,15,1552.504
1998-05-01 19:25:44,894043544,52,1546.414
1998-05-01 19:26:04,894043564,13,1438.976
1998-05-01 19:26:52,894043612,18,1287.676
1998-05-01 19:27:15,894043635,29,1325.756
1998-05-01 19:27:18,894043638,11,1695.458
1998-05-01 19:27:23,894043643,29,1328.208
1998-05-01 19:27:52,894043672,20,1475.834
1998-05-01 19:29:40,894043780,20,1317.098
1998-05-01 19:30:26,894043826,17,1343.133
1998-05-01 19:30:28,894043828,31,1307.269
1998-05-01 19:30:49,894043849,19,1326.61
1998-05-01 19:31:12,894043872,15,1327.143
1998-05-01 19:31:19,894043879,24,1546.723
1998-05-01 19:32:26,894043946,25,1494.864
1998-05-01 19:32:30,894043950,22,1986.506
1998-05-01 19:33:20,894044000,18,1458.925
1998-05-01 19:33:54,894044034,16,1436.032
1998-05-01 19:34:00,894044040,22,1456.008
1998-05-01 19:34:11,894044051,15,1381.649
1998-05-01 19:35:00,894044100,15,1348.425
1998-05-01 19:35:10,894044110,23,1409.474
1998-05-01 19:35:46,894044146,23,1527.547
1998-05-01 19:36:11,894044171,23,1304.375
1998-05-01 19:37:43,894044263,14,1441.92
1998-05-01 19:40:27,894044427,21,1464.073
1998-05-01 19:41:11,894044471,24,1401.831
1998-05-01 19:45:37,894044737,9,1335.219
1998-05-01 19:45:59,894044759,17,1346.257
1998-05-01 19:46:49,894044809,19,1303.68
1998-05-01 19:47:44,894044864,22,1298.176
1998-05-01 19:48:35,894044915,18,1475.728
1998-05-01 19:49:37,894044977,12,1293.836
1998-05-01 19:51:46,894045106,18,1497.295
1998-05-01 19:53:58,894045238,21,1558.836
1998-05-01 19:54:24,894045264,8,1306.959
1998-05-01 19:54:29,894045269,18,1371.51
1998-05-01 19:55:39,894045339,15,1296.487
1998-05-01 19:55:51,894045351,9,1282.855
1998-05-01 19:55:54,894045354,13,1292.382
1998-05-01 19:56:14,894045374,30,1419.044
1998-05-01 19:56:36,894045396,6,1425.075
1998-05-01 19:58:24,894045504,34,1340.077
1998-05-01 19:58:47,894045527,13,1433.722
1998-05-01 19:58:55,894045535,17,1314.667
1998-05-01 20:03:35,894045815,17,1587.203
1998-05-01 20:03:47,894045827,10,1440.028
1998-05-01 20:06:39,894045999,16,1439.842
1998-05-01 20:08:14,894046094,16,1472.182
1998-05-01 20:08:35,894046115,11,1461.678
1998-05-01 20:08:50,894046130,15,1303.35
1998-05-01 20:09:02,894046142,9,1433.306
1998-05-01 20:09:10,894046150,16,1360.818
1998-05-01 20:10:57,894046257,8,1364.867
1998-05-01 20:11:36,894046296,8,1275.123
1998-05-01 20:12:49,894046369,17,1574.446
1998-05-01 20:13:38,894046418,15,1465.579
1998-05-01 20:15:23,894046523,8,1287.617
1998-05-01 20:15:32,894046532,15,1304.386
1998-05-01 20:16:13,894046573,15,1444.043
1998-05-01 20:16:35,894046595,26,1513.84
1998-05-01 20:18:52,894046732,20,1539.762
1998-05-01 20:19:02,894046742,22,1548.638
1998-05-01 20:19:45,894046785,27,1558.312
1998-05-01 20:20:22,894046822,9,1490.764
1998-05-01 20:20:52,894046852,7,1281.652
1998-05-01 20:21:02,894046862,17,1333.559
1998-05-01 20:21:04,894046864,12,1350.433
1998-05-01 20:21:30,894046890,6,1424.782
1998-05-01 20:21:58,894046918,16,1456.708
1998-05-01 20:22:11,894046931,14,1715.357
1998-05-01 20:22:16,894046936,15,1893.08
1998-05-01 20:22:28,894046948,20,1485.615
1998-05-01 20:22:54,894046974,20,1424.715
1998-05-01 20:23:19,894046999,22,1393.301
1998-05-01 20:24:44,894047084,14,1721.834
1998-05-01 20:24:58,894047098,9,1449.726
1998-05-01 20:25:56,894047156,10,1300.154
1998-05-01 20:26:33,894047193,18,1449.512
1998-05-01 20:28:10,894047290,19,1321.485
1998-05-01 20:28:48,894047328,12,1448.568
1998-05-01 20:28:54,894047334,8,1462.826
1998-05-01 20:29:29,894047369,12,1480.532
1998-05-01 20:29:32,894047372,13,1289.298
1998-05-01 20:29:50,894047390,16,1275.742
1998-05-01 20:30:10,894047410,16,1461.334
1998-05-01 20:30:42,894047442,27,1353.145
1998-05-01 20:30:43,894047443,16,1485.18
1998-05-01 20:31:55,894047515,13,1320.349
1998-05-01 20:33:08,894047588,5,1421.085
1998-05-01 20:34:21,894047661,16,1313.182
1998-05-01 20:35:24,894047724,17,1358.566
1998-05-01 20:35:49,894047749,7,1288.26
1998-05-01 20:36:01,894047761,10,1455.859
1998-05-01 20:36:52,894047812,15,1458.499
1998-05-01 20:38:06,894047886,6,1420.34
1998-05-01 20:38:20,894047900,16,1474.698
1998-05-01 20:38:29,894047909,6,1426.402
1998-05-01 20:39:18,894047958,26,1362.825
1998-05-01 20:39:59,894047999,11,1321.075
1998-05-01 20:41:02,894048062,18,1532.461
1998-05-01 20:41:55,894048115,11,1453.133
1998-05-01 20:42:02,894048122,15,1484.809
1998-05-01 20:43:29,894048209,12,1491.121
1998-05-01 20:44:47,894048287,19,1358.23
1998-05-01 20:44:51,894048291,26,1385.656
1998-05-01 20:45:34,894048334,25,1407.155
1998-05-01 20:45:59,894048359,25,1362.99
1998-05-01 20:46:01,894048361,19,1445.13
1998-05-01 20:46:24,894048384,23,1362.833
1998-05-01 20:46:57,894048417,37,1424.389
1998-05-01 20:47:11,894048431,20,1306.376
1998-05-01 20:48:26,894048506,16,1346.273
1998-05-01 20:49:31,894048571,9,1382.224
1998-05-01 20:49:32,894048572,14,1410.914
1998-05-01 20:49:47,894048587,16,1409.55
1998-05-01 20:50:57,894048657,14,1448.662
1998-05-01 20:51:30,894048690,26,1520.786
1998-05-01 20:51:42,894048702,21,1470.787
1998-05-01 20:51:54,894048714,6,1396.97
1998-05-01 20:51:59,894048719,23,1558.942
1998-05-01 20:53:52,894048832,20,1537.673
1998-05-01 20:53:59,894048839,9,1302.859
1998-05-01 20:54:24,894048864,29,1342.433
1998-05-01 20:54:53,894048893,25,1284.294
1998-05-01 20:56:04,894048964,21,1526.683
1998-05-01 20:57:24,894049044,11,1568.536
1998-05-01 20:57:51,894049071,14,1498.971
1998-05-01 20:58:31,894049111,19,1891.98
1998-05-01 20:59:58,894049198,18,1438.039
1998-05-01 21:04:28,894049468,17,1504.279
1998-05-01 21:04:55,894049495,14,1298.624
1998-05-01 21:04:58,894049498,10,1281.723
1998-05-01 21:05:28,894049528,12,1273.013
1998-05-01 21:06:35,894049595,27,1269
1998-05-01 21:06:59,894049619,20,1460.024
1998-05-01 21:07:15,894049635,15,1466.955
1998-05-01 21:07:17,894049637,13,1310.755
1998-05-01 21:07:21,894049641,23,1407.403
1998-05-01 21:07:35,894049655,11,1324.376
1998-05-01 21:07:42,894049662,12,1447.385
1998-05-01 21:08:33,894049713,11,1387.069
1998-05-01 21:09:37,894049777,11,1439.931
1998-05-01 21:12:33,894049953,8,1453.843
1998-05-01 21:12:46,894049966,10,1372.361
1998-05-01 21:14:25,894050065,11,1427.479
1998-05-01 21:14:28,894050068,17,1346.411
1998-05-01 21:14:45,894050085,8,1292.118
1998-05-01 21:15:02,894050102,14,1305.011
1998-05-01 21:15:10,894050110,19,1344.716
1998-05-01 21:16:02,894050162,17,1377.454
1998-05-01 21:16:14,894050174,9,1277.57
1998-05-01 21:16:44,894050204,9,1206.646
1998-05-01 21:17:19,894050239,16,1290.024
1998-05-01 21:17:25,894050245,11,1280.241
1998-05-01 21:18:48,894050328,10,1507.636
1998-05-01 21:22:09,894050529,14,1321.097
1998-05-01 21:22:10,894050530,18,1320.675
1998-05-01 21:22:25,894050545,8,1305.203
1998-05-01 21:22:35,894050555,17,1434.298
1998-05-01 21:23:14,894050594,10,1396.794
1998-05-01 21:23:44,894050624,8,1060.753
1998-05-01 21:24:07,894050647,8,1307.805
1998-05-01 21:25:07,894050707,12,1314.614
1998-05-01 21:26:04,894050764,17,1311.842
1998-05-01 21:27:10,894050830,13,1441.53
1998-05-01 21:28:31,894050911,9,1288.499
1998-05-01 21:29:17,894050957,8,1368.418
1998-05-01 21:29:47,894050987,10,1309.959
1998-05-01 21:30:14,894051014,4,1325.834
1998-05-01 21:30:20,894051020,5,1419.773
1998-05-01 21:30:36,894051036,9,1451.513
1998-05-01 21:30:37,894051037,3,1426.95
1998-05-01 21:30:53,894051053,9,1480.892
1998-05-01 21:34:11,894051251,21,1456.356
1998-05-01 21:34:29,894051269,15,1427.169
1998-05-01 21:35:05,894051305,7,1308.926
1998-05-01 21:35:08,894051308,13,1494.934
1998-05-01 21:35:30,894051330,12,1348.253
1998-05-01 21:35:40,894051340,7,1436.151
1998-05-01 21:35:48,894051348,9,1690.951
1998-05-01 21:35:56,894051356,9,1319.168
1998-05-01 21:36:22,894051382,15,1403.505
1998-05-01 21:36:48,894051408,12,1375.654
1998-05-01 21:36:50,894051410,5,1374.466
1998-05-01 21:36:56,894051416,11,1337.565
1998-05-01 21:37:04,894051424,13,1290.075
1998-05-01 21:37:14,894051434,11,1378.64
1998-05-01 21:37:44,894051464,14,1471.164
1998-05-01 21:38:25,894051505,11,1282.7
1998-05-01 21:41:16,894051676,8,1291.708
1998-05-01 21:42:17,894051737,7,1292.532
1998-05-01 21:42:40,894051760,7,1279.126
1998-05-01 21:43:27,894051807,8,1459.748
1998-05-01 21:43:29,894051809,11,1695.161
1998-05-01 21:43:42,894051822,17,1434.934
1998-05-01 21:43:50,894051830,13,1473.825
1998-05-01 21:45:13,894051913,16,1296.324
1998-05-01 21:45:16,894051916,7,1424.003
1998-05-01 21:45:39,894051939,9,1452.623
1998-05-01 21:45:53,894051953,14,1281.493
1998-05-01 21:46:17,894051977,10,1435.387
1998-05-01 21:46:28,894051988,17,1476.381
1998-05-01 21:46:41,894052001,5,1277.409
1998-05-01 21:46:48,894052008,18,1320.896
1998-05-01 21:47:02,894052022,13,1344.414
1998-05-01 21:48:26,894052106,4,1423.27
1998-05-01 21:52:54,894052374,6,1392.168
1998-05-01 21:53:05,894052385,6,1276.883
1998-05-01 21:55:18,894052518,8,1257.189
1998-05-01 21:55:32,894052532,7,1299.359
1998-05-01 21:56:03,894052563,10,1300.219
1998-05-01 21:57:15,894052635,2,1284.949
1998-05-01 21:59:48,894052788,10,1433.376
